grid_id,center_lat,center_lon,min_lat,max_lat,min_lon,max_lon
VN_22.89_102.86,22.895,102.855,22.85,22.94,102.81,102.9
VN_22.89_102.94,22.895,102.945,22.85,22.94,102.9,102.99
VN_22.89_103.03,22.895,103.035,22.85,22.94,102.99,103.08
VN_22.89_103.12,22.895,103.125,22.85,22.94,103.08,103.17
VN_22.89_103.22,22.895,103.215,22.85,22.94,103.17,103.26
VN_22.89_103.31,22.895,103.305,22.85,22.94,103.26,103.35
VN_22.89_103.39,22.895,103.395,22.85,22.94,103.35,103.44
VN_22.89_103.48,22.895,103.485,22.85,22.94,103.44,103.53
VN_22.89_103.58,22.895,103.575,22.85,22.94,103.53,103.62
VN_22.89_103.67,22.895,103.665,22.85,22.94,103.62,103.71
VN_22.89_103.75,22.895,103.755,22.85,22.94,103.71,103.8
VN_22.89_103.84,22.895,103.845,22.85,22.94,103.8,103.89
VN_22.89_103.94,22.895,103.935,22.85,22.94,103.89,103.98
VN_22.89_104.03,22.895,104.025,22.85,22.94,103.98,104.07
VN_22.89_104.11,22.895,104.115,22.85,22.94,104.07,104.16
VN_22.89_104.20,22.895,104.205,22.85,22.94,104.16,104.25
VN_22.89_104.30,22.895,104.295,22.85,22.94,104.25,104.34
VN_22.89_104.39,22.895,104.385,22.85,22.94,104.34,104.43
VN_22.89_104.47,22.895,104.475,22.85,22.94,104.43,104.52
VN_22.89_104.56,22.895,104.565,22.85,22.94,104.52,104.61
VN_22.89_104.66,22.895,104.655,22.85,22.94,104.61,104.7
VN_22.89_104.75,22.895,104.745,22.85,22.94,104.7,104.79
VN_22.89_104.83,22.895,104.835,22.85,22.94,104.79,104.88
VN_22.89_104.92,22.895,104.925,22.85,22.94,104.88,104.97
VN_22.89_105.02,22.895,105.015,22.85,22.94,104.97,105.06
VN_22.89_105.11,22.895,105.105,22.85,22.94,105.06,105.15
VN_22.89_105.19,22.895,105.195,22.85,22.94,105.15,105.24
VN_22.89_105.28,22.895,105.285,22.85,22.94,105.24,105.33
VN_22.89_105.38,22.895,105.375,22.85,22.94,105.33,105.42
VN_22.89_105.47,22.895,105.465,22.85,22.94,105.42,105.51
VN_22.89_105.56,22.895,105.555,22.85,22.94,105.51,105.6
VN_22.89_105.64,22.895,105.645,22.85,22.94,105.6,105.69
VN_22.89_105.73,22.895,105.735,22.85,22.94,105.69,105.78
VN_22.89_105.83,22.895,105.825,22.85,22.94,105.78,105.87
VN_22.89_105.92,22.895,105.915,22.85,22.94,105.87,105.96
VN_22.89_106.00,22.895,106.005,22.85,22.94,105.96,106.05
VN_22.89_106.09,22.895,106.095,22.85,22.94,106.05,106.14
VN_22.89_106.19,22.895,106.185,22.85,22.94,106.14,106.23
VN_22.89_106.28,22.895,106.275,22.85,22.94,106.23,106.32
VN_22.89_106.36,22.895,106.365,22.85,22.94,106.32,106.41
VN_22.89_106.45,22.895,106.455,22.85,22.94,106.41,106.5
VN_22.89_106.55,22.895,106.545,22.85,22.94,106.5,106.59
VN_22.89_106.64,22.895,106.635,22.85,22.94,106.59,106.68
VN_22.89_106.72,22.895,106.725,22.85,22.94,106.68,106.77
VN_22.89_106.81,22.895,106.815,22.85,22.94,106.77,106.86
VN_22.89_106.91,22.895,106.905,22.85,22.94,106.86,106.95
VN_22.89_107.00,22.895,106.995,22.85,22.94,106.95,107.04
VN_22.89_107.08,22.895,107.085,22.85,22.94,107.04,107.13
VN_22.89_107.17,22.895,107.175,22.85,22.94,107.13,107.22
VN_22.89_107.27,22.895,107.265,22.85,22.94,107.22,107.31
VN_22.89_107.36,22.895,107.355,22.85,22.94,107.31,107.4
VN_22.89_107.44,22.895,107.445,22.85,22.94,107.4,107.49
VN_22.89_107.53,22.895,107.535,22.85,22.94,107.49,107.58
VN_22.89_107.62,22.895,107.625,22.85,22.94,107.58,107.67
VN_22.89_107.72,22.895,107.715,22.85,22.94,107.67,107.76
VN_22.89_107.81,22.895,107.805,22.85,22.94,107.76,107.85
VN_22.89_107.89,22.895,107.895,22.85,22.94,107.85,107.94
VN_22.89_107.98,22.895,107.985,22.85,22.94,107.94,108.03
VN_22.89_108.08,22.895,108.075,22.85,22.94,108.03,108.12
VN_22.89_108.17,22.895,108.165,22.85,22.94,108.12,108.21
VN_22.89_108.25,22.895,108.255,22.85,22.94,108.21,108.3
VN_22.89_108.34,22.895,108.345,22.85,22.94,108.3,108.39
VN_22.89_108.44,22.895,108.435,22.85,22.94,108.39,108.48
VN_22.89_108.53,22.895,108.525,22.85,22.94,108.48,108.57
VN_22.89_108.61,22.895,108.615,22.85,22.94,108.57,108.66
VN_22.89_108.70,22.895,108.705,22.85,22.94,108.66,108.75
VN_22.89_108.80,22.895,108.795,22.85,22.94,108.75,108.84
VN_22.89_108.89,22.895,108.885,22.85,22.94,108.84,108.93
VN_22.89_108.97,22.895,108.975,22.85,22.94,108.93,109.02
VN_22.89_109.06,22.895,109.065,22.85,22.94,109.02,109.11
VN_22.89_109.16,22.895,109.155,22.85,22.94,109.11,109.2
VN_22.89_109.25,22.895,109.245,22.85,22.94,109.2,109.29
VN_22.89_109.33,22.895,109.335,22.85,22.94,109.29,109.38
VN_22.89_109.42,22.895,109.425,22.85,22.94,109.38,109.47
VN_22.89_109.52,22.895,109.515,22.85,22.94,109.47,109.56
VN_22.89_109.61,22.895,109.605,22.85,22.94,109.56,109.65
VN_22.89_109.69,22.895,109.695,22.85,22.94,109.65,109.74
VN_22.89_109.78,22.895,109.785,22.85,22.94,109.74,109.83
VN_22.89_109.88,22.895,109.875,22.85,22.94,109.83,109.92
VN_22.89_109.97,22.895,109.965,22.85,22.94,109.92,110.01
VN_22.98_102.05,22.985,102.045,22.94,23.03,102.0,102.09
VN_22.98_102.14,22.985,102.135,22.94,23.03,102.09,102.18
VN_22.98_102.22,22.985,102.225,22.94,23.03,102.18,102.27
VN_22.98_102.31,22.985,102.315,22.94,23.03,102.27,102.36
VN_22.98_102.41,22.985,102.405,22.94,23.03,102.36,102.45
VN_22.98_102.50,22.985,102.495,22.94,23.03,102.45,102.54
VN_22.98_102.58,22.985,102.585,22.94,23.03,102.54,102.63
VN_22.98_102.67,22.985,102.675,22.94,23.03,102.63,102.72
VN_22.98_102.77,22.985,102.765,22.94,23.03,102.72,102.81
VN_22.98_102.86,22.985,102.855,22.94,23.03,102.81,102.9
VN_22.98_102.94,22.985,102.945,22.94,23.03,102.9,102.99
VN_22.98_103.03,22.985,103.035,22.94,23.03,102.99,103.08
VN_22.98_103.12,22.985,103.125,22.94,23.03,103.08,103.17
VN_22.98_103.22,22.985,103.215,22.94,23.03,103.17,103.26
VN_22.98_103.31,22.985,103.305,22.94,23.03,103.26,103.35
VN_22.98_103.39,22.985,103.395,22.94,23.03,103.35,103.44
VN_22.98_103.48,22.985,103.485,22.94,23.03,103.44,103.53
VN_22.98_103.58,22.985,103.575,22.94,23.03,103.53,103.62
VN_22.98_103.67,22.985,103.665,22.94,23.03,103.62,103.71
VN_22.98_103.75,22.985,103.755,22.94,23.03,103.71,103.8
VN_22.98_103.84,22.985,103.845,22.94,23.03,103.8,103.89
VN_22.98_103.94,22.985,103.935,22.94,23.03,103.89,103.98
VN_22.98_104.03,22.985,104.025,22.94,23.03,103.98,104.07
VN_22.98_104.11,22.985,104.115,22.94,23.03,104.07,104.16
VN_22.98_104.20,22.985,104.205,22.94,23.03,104.16,104.25
VN_22.98_104.30,22.985,104.295,22.94,23.03,104.25,104.34
VN_22.98_104.39,22.985,104.385,22.94,23.03,104.34,104.43
VN_22.98_104.47,22.985,104.475,22.94,23.03,104.43,104.52
VN_22.98_104.56,22.985,104.565,22.94,23.03,104.52,104.61
VN_22.98_104.66,22.985,104.655,22.94,23.03,104.61,104.7
VN_22.98_104.75,22.985,104.745,22.94,23.03,104.7,104.79
VN_22.98_104.83,22.985,104.835,22.94,23.03,104.79,104.88
VN_22.98_104.92,22.985,104.925,22.94,23.03,104.88,104.97
VN_22.98_105.02,22.985,105.015,22.94,23.03,104.97,105.06
VN_22.98_105.11,22.985,105.105,22.94,23.03,105.06,105.15
VN_22.98_105.19,22.985,105.195,22.94,23.03,105.15,105.24
VN_22.98_105.28,22.985,105.285,22.94,23.03,105.24,105.33
VN_22.98_105.38,22.985,105.375,22.94,23.03,105.33,105.42
VN_22.98_105.47,22.985,105.465,22.94,23.03,105.42,105.51
VN_22.98_105.56,22.985,105.555,22.94,23.03,105.51,105.6
VN_22.98_105.64,22.985,105.645,22.94,23.03,105.6,105.69
VN_22.98_105.73,22.985,105.735,22.94,23.03,105.69,105.78
VN_22.98_105.83,22.985,105.825,22.94,23.03,105.78,105.87
VN_22.98_105.92,22.985,105.915,22.94,23.03,105.87,105.96
VN_22.98_106.00,22.985,106.005,22.94,23.03,105.96,106.05
VN_22.98_106.09,22.985,106.095,22.94,23.03,106.05,106.14
VN_22.98_106.19,22.985,106.185,22.94,23.03,106.14,106.23
VN_22.98_106.28,22.985,106.275,22.94,23.03,106.23,106.32
VN_22.98_106.36,22.985,106.365,22.94,23.03,106.32,106.41
VN_22.98_106.45,22.985,106.455,22.94,23.03,106.41,106.5
VN_22.98_106.55,22.985,106.545,22.94,23.03,106.5,106.59
VN_22.98_106.64,22.985,106.635,22.94,23.03,106.59,106.68
VN_22.98_106.72,22.985,106.725,22.94,23.03,106.68,106.77
VN_22.98_106.81,22.985,106.815,22.94,23.03,106.77,106.86
VN_22.98_106.91,22.985,106.905,22.94,23.03,106.86,106.95
VN_22.98_107.00,22.985,106.995,22.94,23.03,106.95,107.04
VN_22.98_107.08,22.985,107.085,22.94,23.03,107.04,107.13
VN_22.98_107.17,22.985,107.175,22.94,23.03,107.13,107.22
VN_22.98_107.27,22.985,107.265,22.94,23.03,107.22,107.31
VN_22.98_107.36,22.985,107.355,22.94,23.03,107.31,107.4
VN_22.98_107.44,22.985,107.445,22.94,23.03,107.4,107.49
VN_22.98_107.53,22.985,107.535,22.94,23.03,107.49,107.58
VN_22.98_107.62,22.985,107.625,22.94,23.03,107.58,107.67
VN_22.98_107.72,22.985,107.715,22.94,23.03,107.67,107.76
VN_22.98_107.81,22.985,107.805,22.94,23.03,107.76,107.85
VN_22.98_107.89,22.985,107.895,22.94,23.03,107.85,107.94
VN_22.98_107.98,22.985,107.985,22.94,23.03,107.94,108.03
VN_22.98_108.08,22.985,108.075,22.94,23.03,108.03,108.12
VN_22.98_108.17,22.985,108.165,22.94,23.03,108.12,108.21
VN_22.98_108.25,22.985,108.255,22.94,23.03,108.21,108.3
VN_22.98_108.34,22.985,108.345,22.94,23.03,108.3,108.39
VN_22.98_108.44,22.985,108.435,22.94,23.03,108.39,108.48
VN_22.98_108.53,22.985,108.525,22.94,23.03,108.48,108.57
VN_22.98_108.61,22.985,108.615,22.94,23.03,108.57,108.66
VN_22.98_108.70,22.985,108.705,22.94,23.03,108.66,108.75
VN_22.98_108.80,22.985,108.795,22.94,23.03,108.75,108.84
VN_22.98_108.89,22.985,108.885,22.94,23.03,108.84,108.93
VN_22.98_108.97,22.985,108.975,22.94,23.03,108.93,109.02
VN_22.98_109.06,22.985,109.065,22.94,23.03,109.02,109.11
VN_22.98_109.16,22.985,109.155,22.94,23.03,109.11,109.2
VN_22.98_109.25,22.985,109.245,22.94,23.03,109.2,109.29
VN_22.98_109.33,22.985,109.335,22.94,23.03,109.29,109.38
VN_22.98_109.42,22.985,109.425,22.94,23.03,109.38,109.47
VN_22.98_109.52,22.985,109.515,22.94,23.03,109.47,109.56
VN_22.98_109.61,22.985,109.605,22.94,23.03,109.56,109.65
VN_22.98_109.69,22.985,109.695,22.94,23.03,109.65,109.74
VN_22.98_109.78,22.985,109.785,22.94,23.03,109.74,109.83
VN_22.98_109.88,22.985,109.875,22.94,23.03,109.83,109.92
VN_22.98_109.97,22.985,109.965,22.94,23.03,109.92,110.01
VN_23.07_102.05,23.075,102.045,23.03,23.12,102.0,102.09
VN_23.07_102.14,23.075,102.135,23.03,23.12,102.09,102.18
VN_23.07_102.22,23.075,102.225,23.03,23.12,102.18,102.27
VN_23.07_102.31,23.075,102.315,23.03,23.12,102.27,102.36
VN_23.07_102.41,23.075,102.405,23.03,23.12,102.36,102.45
VN_23.07_102.50,23.075,102.495,23.03,23.12,102.45,102.54
VN_23.07_102.58,23.075,102.585,23.03,23.12,102.54,102.63
VN_23.07_102.67,23.075,102.675,23.03,23.12,102.63,102.72
VN_23.07_102.77,23.075,102.765,23.03,23.12,102.72,102.81
VN_23.07_102.86,23.075,102.855,23.03,23.12,102.81,102.9
VN_23.07_102.94,23.075,102.945,23.03,23.12,102.9,102.99
VN_23.07_103.03,23.075,103.035,23.03,23.12,102.99,103.08
VN_23.07_103.12,23.075,103.125,23.03,23.12,103.08,103.17
VN_23.07_103.22,23.075,103.215,23.03,23.12,103.17,103.26
VN_23.07_103.31,23.075,103.305,23.03,23.12,103.26,103.35
VN_23.07_103.39,23.075,103.395,23.03,23.12,103.35,103.44
VN_23.07_103.48,23.075,103.485,23.03,23.12,103.44,103.53
VN_23.07_103.58,23.075,103.575,23.03,23.12,103.53,103.62
VN_23.07_103.67,23.075,103.665,23.03,23.12,103.62,103.71
VN_23.07_103.75,23.075,103.755,23.03,23.12,103.71,103.8
VN_23.07_103.84,23.075,103.845,23.03,23.12,103.8,103.89
VN_23.07_103.94,23.075,103.935,23.03,23.12,103.89,103.98
VN_23.07_104.03,23.075,104.025,23.03,23.12,103.98,104.07
VN_23.07_104.11,23.075,104.115,23.03,23.12,104.07,104.16
VN_23.07_104.20,23.075,104.205,23.03,23.12,104.16,104.25
VN_23.07_104.30,23.075,104.295,23.03,23.12,104.25,104.34
VN_23.07_104.39,23.075,104.385,23.03,23.12,104.34,104.43
VN_23.07_104.47,23.075,104.475,23.03,23.12,104.43,104.52
VN_23.07_104.56,23.075,104.565,23.03,23.12,104.52,104.61
VN_23.07_104.66,23.075,104.655,23.03,23.12,104.61,104.7
VN_23.07_104.75,23.075,104.745,23.03,23.12,104.7,104.79
VN_23.07_104.83,23.075,104.835,23.03,23.12,104.79,104.88
VN_23.07_104.92,23.075,104.925,23.03,23.12,104.88,104.97
VN_23.07_105.02,23.075,105.015,23.03,23.12,104.97,105.06
VN_23.07_105.11,23.075,105.105,23.03,23.12,105.06,105.15
VN_23.07_105.19,23.075,105.195,23.03,23.12,105.15,105.24
VN_23.07_105.28,23.075,105.285,23.03,23.12,105.24,105.33
VN_23.07_105.38,23.075,105.375,23.03,23.12,105.33,105.42
VN_23.07_105.47,23.075,105.465,23.03,23.12,105.42,105.51
VN_23.07_105.56,23.075,105.555,23.03,23.12,105.51,105.6
VN_23.07_105.64,23.075,105.645,23.03,23.12,105.6,105.69
VN_23.07_105.73,23.075,105.735,23.03,23.12,105.69,105.78
VN_23.07_105.83,23.075,105.825,23.03,23.12,105.78,105.87
VN_23.07_105.92,23.075,105.915,23.03,23.12,105.87,105.96
VN_23.07_106.00,23.075,106.005,23.03,23.12,105.96,106.05
VN_23.07_106.09,23.075,106.095,23.03,23.12,106.05,106.14
VN_23.07_106.19,23.075,106.185,23.03,23.12,106.14,106.23
VN_23.07_106.28,23.075,106.275,23.03,23.12,106.23,106.32
VN_23.07_106.36,23.075,106.365,23.03,23.12,106.32,106.41
VN_23.07_106.45,23.075,106.455,23.03,23.12,106.41,106.5
VN_23.07_106.55,23.075,106.545,23.03,23.12,106.5,106.59
VN_23.07_106.64,23.075,106.635,23.03,23.12,106.59,106.68
VN_23.07_106.72,23.075,106.725,23.03,23.12,106.68,106.77
VN_23.07_106.81,23.075,106.815,23.03,23.12,106.77,106.86
VN_23.07_106.91,23.075,106.905,23.03,23.12,106.86,106.95
VN_23.07_107.00,23.075,106.995,23.03,23.12,106.95,107.04
VN_23.07_107.08,23.075,107.085,23.03,23.12,107.04,107.13
VN_23.07_107.17,23.075,107.175,23.03,23.12,107.13,107.22
VN_23.07_107.27,23.075,107.265,23.03,23.12,107.22,107.31
VN_23.07_107.36,23.075,107.355,23.03,23.12,107.31,107.4
VN_23.07_107.44,23.075,107.445,23.03,23.12,107.4,107.49
VN_23.07_107.53,23.075,107.535,23.03,23.12,107.49,107.58
VN_23.07_107.62,23.075,107.625,23.03,23.12,107.58,107.67
VN_23.07_107.72,23.075,107.715,23.03,23.12,107.67,107.76
VN_23.07_107.81,23.075,107.805,23.03,23.12,107.76,107.85
VN_23.07_107.89,23.075,107.895,23.03,23.12,107.85,107.94
VN_23.07_107.98,23.075,107.985,23.03,23.12,107.94,108.03
VN_23.07_108.08,23.075,108.075,23.03,23.12,108.03,108.12
VN_23.07_108.17,23.075,108.165,23.03,23.12,108.12,108.21
VN_23.07_108.25,23.075,108.255,23.03,23.12,108.21,108.3
VN_23.07_108.34,23.075,108.345,23.03,23.12,108.3,108.39
VN_23.07_108.44,23.075,108.435,23.03,23.12,108.39,108.48
VN_23.07_108.53,23.075,108.525,23.03,23.12,108.48,108.57
VN_23.07_108.61,23.075,108.615,23.03,23.12,108.57,108.66
VN_23.07_108.70,23.075,108.705,23.03,23.12,108.66,108.75
VN_23.07_108.80,23.075,108.795,23.03,23.12,108.75,108.84
VN_23.07_108.89,23.075,108.885,23.03,23.12,108.84,108.93
VN_23.07_108.97,23.075,108.975,23.03,23.12,108.93,109.02
VN_23.07_109.06,23.075,109.065,23.03,23.12,109.02,109.11
VN_23.07_109.16,23.075,109.155,23.03,23.12,109.11,109.2
VN_23.07_109.25,23.075,109.245,23.03,23.12,109.2,109.29
VN_23.07_109.33,23.075,109.335,23.03,23.12,109.29,109.38
VN_23.07_109.42,23.075,109.425,23.03,23.12,109.38,109.47
VN_23.07_109.52,23.075,109.515,23.03,23.12,109.47,109.56
VN_23.07_109.61,23.075,109.605,23.03,23.12,109.56,109.65
VN_23.07_109.69,23.075,109.695,23.03,23.12,109.65,109.74
VN_23.07_109.78,23.075,109.785,23.03,23.12,109.74,109.83
VN_23.07_109.88,23.075,109.875,23.03,23.12,109.83,109.92
VN_23.07_109.97,23.075,109.965,23.03,23.12,109.92,110.01
VN_23.16_102.05,23.165,102.045,23.12,23.21,102.0,102.09
VN_23.16_102.14,23.165,102.135,23.12,23.21,102.09,102.18
VN_23.16_102.22,23.165,102.225,23.12,23.21,102.18,102.27
VN_23.16_102.31,23.165,102.315,23.12,23.21,102.27,102.36
VN_23.16_102.41,23.165,102.405,23.12,23.21,102.36,102.45
VN_23.16_102.50,23.165,102.495,23.12,23.21,102.45,102.54
VN_23.16_102.58,23.165,102.585,23.12,23.21,102.54,102.63
VN_23.16_102.67,23.165,102.675,23.12,23.21,102.63,102.72
VN_23.16_102.77,23.165,102.765,23.12,23.21,102.72,102.81
VN_23.16_102.86,23.165,102.855,23.12,23.21,102.81,102.9
VN_23.16_102.94,23.165,102.945,23.12,23.21,102.9,102.99
VN_23.16_103.03,23.165,103.035,23.12,23.21,102.99,103.08
VN_23.16_103.12,23.165,103.125,23.12,23.21,103.08,103.17
VN_23.16_103.22,23.165,103.215,23.12,23.21,103.17,103.26
VN_23.16_103.31,23.165,103.305,23.12,23.21,103.26,103.35
VN_23.16_103.39,23.165,103.395,23.12,23.21,103.35,103.44
VN_23.16_103.48,23.165,103.485,23.12,23.21,103.44,103.53
VN_23.16_103.58,23.165,103.575,23.12,23.21,103.53,103.62
VN_23.16_103.67,23.165,103.665,23.12,23.21,103.62,103.71
VN_23.16_103.75,23.165,103.755,23.12,23.21,103.71,103.8
VN_23.16_103.84,23.165,103.845,23.12,23.21,103.8,103.89
VN_23.16_103.94,23.165,103.935,23.12,23.21,103.89,103.98
VN_23.16_104.03,23.165,104.025,23.12,23.21,103.98,104.07
VN_23.16_104.11,23.165,104.115,23.12,23.21,104.07,104.16
VN_23.16_104.20,23.165,104.205,23.12,23.21,104.16,104.25
VN_23.16_104.30,23.165,104.295,23.12,23.21,104.25,104.34
VN_23.16_104.39,23.165,104.385,23.12,23.21,104.34,104.43
VN_23.16_104.47,23.165,104.475,23.12,23.21,104.43,104.52
VN_23.16_104.56,23.165,104.565,23.12,23.21,104.52,104.61
VN_23.16_104.66,23.165,104.655,23.12,23.21,104.61,104.7
VN_23.16_104.75,23.165,104.745,23.12,23.21,104.7,104.79
VN_23.16_104.83,23.165,104.835,23.12,23.21,104.79,104.88
VN_23.16_104.92,23.165,104.925,23.12,23.21,104.88,104.97
VN_23.16_105.02,23.165,105.015,23.12,23.21,104.97,105.06
VN_23.16_105.11,23.165,105.105,23.12,23.21,105.06,105.15
VN_23.16_105.19,23.165,105.195,23.12,23.21,105.15,105.24
VN_23.16_105.28,23.165,105.285,23.12,23.21,105.24,105.33
VN_23.16_105.38,23.165,105.375,23.12,23.21,105.33,105.42
VN_23.16_105.47,23.165,105.465,23.12,23.21,105.42,105.51
VN_23.16_105.56,23.165,105.555,23.12,23.21,105.51,105.6
VN_23.16_105.64,23.165,105.645,23.12,23.21,105.6,105.69
VN_23.16_105.73,23.165,105.735,23.12,23.21,105.69,105.78
VN_23.16_105.83,23.165,105.825,23.12,23.21,105.78,105.87
VN_23.16_105.92,23.165,105.915,23.12,23.21,105.87,105.96
VN_23.16_106.00,23.165,106.005,23.12,23.21,105.96,106.05
VN_23.16_106.09,23.165,106.095,23.12,23.21,106.05,106.14
VN_23.16_106.19,23.165,106.185,23.12,23.21,106.14,106.23
VN_23.16_106.28,23.165,106.275,23.12,23.21,106.23,106.32
VN_23.16_106.36,23.165,106.365,23.12,23.21,106.32,106.41
VN_23.16_106.45,23.165,106.455,23.12,23.21,106.41,106.5
VN_23.16_106.55,23.165,106.545,23.12,23.21,106.5,106.59
VN_23.16_106.64,23.165,106.635,23.12,23.21,106.59,106.68
VN_23.16_106.72,23.165,106.725,23.12,23.21,106.68,106.77
VN_23.16_106.81,23.165,106.815,23.12,23.21,106.77,106.86
VN_23.16_106.91,23.165,106.905,23.12,23.21,106.86,106.95
VN_23.16_107.00,23.165,106.995,23.12,23.21,106.95,107.04
VN_23.16_107.08,23.165,107.085,23.12,23.21,107.04,107.13
VN_23.16_107.17,23.165,107.175,23.12,23.21,107.13,107.22
VN_23.16_107.27,23.165,107.265,23.12,23.21,107.22,107.31
VN_23.16_107.36,23.165,107.355,23.12,23.21,107.31,107.4
VN_23.16_107.44,23.165,107.445,23.12,23.21,107.4,107.49
VN_23.16_107.53,23.165,107.535,23.12,23.21,107.49,107.58
VN_23.16_107.62,23.165,107.625,23.12,23.21,107.58,107.67
VN_23.16_107.72,23.165,107.715,23.12,23.21,107.67,107.76
VN_23.16_107.81,23.165,107.805,23.12,23.21,107.76,107.85
VN_23.16_107.89,23.165,107.895,23.12,23.21,107.85,107.94
VN_23.16_107.98,23.165,107.985,23.12,23.21,107.94,108.03
VN_23.16_108.08,23.165,108.075,23.12,23.21,108.03,108.12
VN_23.16_108.17,23.165,108.165,23.12,23.21,108.12,108.21
VN_23.16_108.25,23.165,108.255,23.12,23.21,108.21,108.3
VN_23.16_108.34,23.165,108.345,23.12,23.21,108.3,108.39
VN_23.16_108.44,23.165,108.435,23.12,23.21,108.39,108.48
VN_23.16_108.53,23.165,108.525,23.12,23.21,108.48,108.57
VN_23.16_108.61,23.165,108.615,23.12,23.21,108.57,108.66
VN_23.16_108.70,23.165,108.705,23.12,23.21,108.66,108.75
VN_23.16_108.80,23.165,108.795,23.12,23.21,108.75,108.84
VN_23.16_108.89,23.165,108.885,23.12,23.21,108.84,108.93
VN_23.16_108.97,23.165,108.975,23.12,23.21,108.93,109.02
VN_23.16_109.06,23.165,109.065,23.12,23.21,109.02,109.11
VN_23.16_109.16,23.165,109.155,23.12,23.21,109.11,109.2
VN_23.16_109.25,23.165,109.245,23.12,23.21,109.2,109.29
VN_23.16_109.33,23.165,109.335,23.12,23.21,109.29,109.38
VN_23.16_109.42,23.165,109.425,23.12,23.21,109.38,109.47
VN_23.16_109.52,23.165,109.515,23.12,23.21,109.47,109.56
VN_23.16_109.61,23.165,109.605,23.12,23.21,109.56,109.65
VN_23.16_109.69,23.165,109.695,23.12,23.21,109.65,109.74
VN_23.16_109.78,23.165,109.785,23.12,23.21,109.74,109.83
VN_23.16_109.88,23.165,109.875,23.12,23.21,109.83,109.92
VN_23.16_109.97,23.165,109.965,23.12,23.21,109.92,110.01
VN_23.25_102.05,23.255,102.045,23.21,23.3,102.0,102.09
VN_23.25_102.14,23.255,102.135,23.21,23.3,102.09,102.18
VN_23.25_102.22,23.255,102.225,23.21,23.3,102.18,102.27
VN_23.25_102.31,23.255,102.315,23.21,23.3,102.27,102.36
VN_23.25_102.41,23.255,102.405,23.21,23.3,102.36,102.45
VN_23.25_102.50,23.255,102.495,23.21,23.3,102.45,102.54
VN_23.25_102.58,23.255,102.585,23.21,23.3,102.54,102.63
VN_23.25_102.67,23.255,102.675,23.21,23.3,102.63,102.72
VN_23.25_102.77,23.255,102.765,23.21,23.3,102.72,102.81
VN_23.25_102.86,23.255,102.855,23.21,23.3,102.81,102.9
VN_23.25_102.94,23.255,102.945,23.21,23.3,102.9,102.99
VN_23.25_103.03,23.255,103.035,23.21,23.3,102.99,103.08
VN_23.25_103.12,23.255,103.125,23.21,23.3,103.08,103.17
VN_23.25_103.22,23.255,103.215,23.21,23.3,103.17,103.26
VN_23.25_103.31,23.255,103.305,23.21,23.3,103.26,103.35
VN_23.25_103.39,23.255,103.395,23.21,23.3,103.35,103.44
VN_23.25_103.48,23.255,103.485,23.21,23.3,103.44,103.53
VN_23.25_103.58,23.255,103.575,23.21,23.3,103.53,103.62
VN_23.25_103.67,23.255,103.665,23.21,23.3,103.62,103.71
VN_23.25_103.75,23.255,103.755,23.21,23.3,103.71,103.8
VN_23.25_103.84,23.255,103.845,23.21,23.3,103.8,103.89
VN_23.25_103.94,23.255,103.935,23.21,23.3,103.89,103.98
VN_23.25_104.03,23.255,104.025,23.21,23.3,103.98,104.07
VN_23.25_104.11,23.255,104.115,23.21,23.3,104.07,104.16
VN_23.25_104.20,23.255,104.205,23.21,23.3,104.16,104.25
VN_23.25_104.30,23.255,104.295,23.21,23.3,104.25,104.34
VN_23.25_104.39,23.255,104.385,23.21,23.3,104.34,104.43
VN_23.25_104.47,23.255,104.475,23.21,23.3,104.43,104.52
VN_23.25_104.56,23.255,104.565,23.21,23.3,104.52,104.61
VN_23.25_104.66,23.255,104.655,23.21,23.3,104.61,104.7
VN_23.25_104.75,23.255,104.745,23.21,23.3,104.7,104.79
VN_23.25_104.83,23.255,104.835,23.21,23.3,104.79,104.88
VN_23.25_104.92,23.255,104.925,23.21,23.3,104.88,104.97
VN_23.25_105.02,23.255,105.015,23.21,23.3,104.97,105.06
VN_23.25_105.11,23.255,105.105,23.21,23.3,105.06,105.15
VN_23.25_105.19,23.255,105.195,23.21,23.3,105.15,105.24
VN_23.25_105.28,23.255,105.285,23.21,23.3,105.24,105.33
VN_23.25_105.38,23.255,105.375,23.21,23.3,105.33,105.42
VN_23.25_105.47,23.255,105.465,23.21,23.3,105.42,105.51
VN_23.25_105.56,23.255,105.555,23.21,23.3,105.51,105.6
VN_23.25_105.64,23.255,105.645,23.21,23.3,105.6,105.69
VN_23.25_105.73,23.255,105.735,23.21,23.3,105.69,105.78
VN_23.25_105.83,23.255,105.825,23.21,23.3,105.78,105.87
VN_23.25_105.92,23.255,105.915,23.21,23.3,105.87,105.96
VN_23.25_106.00,23.255,106.005,23.21,23.3,105.96,106.05
VN_23.25_106.09,23.255,106.095,23.21,23.3,106.05,106.14
VN_23.25_106.19,23.255,106.185,23.21,23.3,106.14,106.23
VN_23.25_106.28,23.255,106.275,23.21,23.3,106.23,106.32
